C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_47_499.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_47_499.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_47_499.jpg, 0, 1, 0, 30.1903
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_47_599.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_47_599.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_47_599.jpg, 0, 1, 0, 30.19034
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_47_701.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_47_701.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_47_701.jpg, 0, 1, 0, 30.19053
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_47_803.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_47_803.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_47_803.jpg, -0.1566603, 1, 0, 30.18345
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_47_904.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_47_904.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_47_904.jpg, -0.4570161, 1, 0, 30.14754
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_48_004.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_48_004.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_48_004.jpg, -0.1532543, 1, 0, 30.19193
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_48_108.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_48_108.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_48_108.jpg, 0, 1, 0, 30.18892
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_48_210.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_48_210.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_48_210.jpg, 0, 1, 0, 30.19013
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_48_311.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_48_311.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_48_311.jpg, 0, 1, 0, 30.19028
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_48_412.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_48_412.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_48_412.jpg, 0, 1, 0, 30.19032
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_48_531.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_48_531.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_48_531.jpg, 0, 1, 0, 30.19031
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_48_634.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_48_634.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_48_634.jpg, 0, 1, 0, 30.18984
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_48_741.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_48_741.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_48_741.jpg, 0, 1, 0, 30.19032
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_48_843.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_48_843.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_48_843.jpg, -0.1953072, 1, 0, 30.17962
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_48_945.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_48_945.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_48_945.jpg, -0.5025726, 1, 0, 30.14181
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_49_048.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_49_048.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_49_048.jpg, -0.2500106, 1, 0, 30.19108
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_49_150.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_49_150.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_49_150.jpg, 0, 1, 0, 30.18589
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_49_254.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_49_254.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_49_254.jpg, 0, 1, 0, 30.18991
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_49_359.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_49_359.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_49_359.jpg, 0, 1, 0, 30.19029
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_49_463.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_49_463.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_49_463.jpg, 0, 1, 0, 30.19072
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_49_569.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_49_569.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_49_569.jpg, 0, 1, 0, 30.18991
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_49_673.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_49_673.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_49_673.jpg, 0, 1, 0, 30.19068
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_49_773.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_49_773.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_49_773.jpg, 0, 1, 0, 30.18991
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_49_874.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_49_874.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_49_874.jpg, 0, 1, 0, 30.19083
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_49_978.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_49_978.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_49_978.jpg, 0, 1, 0, 30.19041
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_50_083.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_50_083.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_50_083.jpg, 0, 1, 0, 30.19037
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_50_189.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_50_189.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_50_189.jpg, 0, 1, 0, 30.19033
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_50_292.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_50_292.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_50_292.jpg, 0, 1, 0, 30.19034
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_50_393.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_50_393.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_50_393.jpg, 0, 1, 0, 30.19033
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_50_496.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_50_496.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_50_496.jpg, 0, 1, 0, 30.19041
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_50_599.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_50_599.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_50_599.jpg, 0, 1, 0, 30.1903
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_50_705.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_50_705.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_50_705.jpg, -0.1113585, 1, 0, 30.18692
C:\_Temp\CarSim\IMG\center_2020_08_02_00_22_50_808.jpg, C:\_Temp\CarSim\IMG\left_2020_08_02_00_22_50_808.jpg, C:\_Temp\CarSim\IMG\right_2020_08_02_00_22_50_808.jpg, -0.07614718, 1, 0, 30.19029
